cron_datetime,npc_kills,pod_kills,ship_jumps,ship_kills
2018-02-05 01:06:03.013871,364581,580,158831,1129
2018-02-05 02:06:02.662126,328584,496,135378,987
2018-02-05 03:06:03.312387,335696,539,127383,1055
2018-02-05 04:06:02.986661,351721,518,118121,1150
2018-02-05 05:06:02.717579,365721,514,115921,1260
2018-02-05 06:06:03.397057,386775,501,117666,1180
2018-02-05 07:06:02.635885,402278,460,112966,961
2018-02-05 08:06:02.867456,433186,433,109541,826
2018-02-05 09:06:02.524279,479880,363,110597,803
2018-02-05 10:06:03.176908,520946,360,115004,799
2018-02-05 11:06:03.308808,534717,383,120858,734
2018-02-05 12:06:02.712704,383092,330,102105,592
2018-02-05 13:06:03.245132,401592,323,100597,666
2018-02-05 14:06:02.865894,626788,410,134779,930
2018-02-05 15:06:02.582701,694805,480,152449,940
2018-02-05 16:06:03.170642,680006,537,164322,991
2018-02-05 17:06:02.923683,651945,651,176213,1129
2018-02-05 18:06:02.624936,647537,745,185242,1182
2018-02-05 19:06:03.312166,667776,792,198220,1239
2018-02-05 20:06:02.950815,667168,927,213862,1559
2018-02-05 21:06:02.718996,623255,1045,222392,1909
2018-02-05 22:06:02.488491,564594,1094,219103,1973
2018-02-05 23:06:03.199101,478031,1177,202712,1719
2018-02-06 00:06:02.854486,389305,1107,179248,1431
2018-02-06 01:06:02.474501,326653,979,153893,1516
2018-02-06 02:06:03.009444,309667,908,125749,1628
2018-02-06 03:06:02.561587,317798,829,119261,1493
2018-02-06 04:06:03.158287,340846,820,123731,1404
2018-02-06 05:06:02.598449,355663,827,122870,1449
2018-02-06 06:06:03.222534,375206,977,123788,1299
2018-02-06 07:06:03.091538,395975,789,119035,907
2018-02-06 08:06:02.615725,433751,456,106156,737
2018-02-06 09:06:03.079475,480428,434,107458,734
2018-02-06 10:06:02.806979,511861,402,109846,694
2018-02-06 11:06:02.861844,519691,427,115248,746
2018-02-06 12:06:03.205948,369243,370,94775,660
2018-02-06 13:06:02.838775,389479,382,93077,651
2018-02-06 14:06:02.596162,588895,528,129041,859
2018-02-06 15:06:03.243616,631589,600,149939,957
2018-02-06 16:06:02.966503,636589,660,156879,1094
2018-02-06 17:06:02.679159,645759,669,162156,1134
2018-02-06 18:06:03.301528,646318,727,174717,1219
2018-02-06 19:06:02.997862,616537,857,190792,1321
2018-02-06 20:06:02.654720,596401,979,210048,1579
2018-02-06 21:06:03.248449,567257,1033,223701,1854
2018-02-06 22:06:02.823833,524699,994,216716,1811
2018-02-06 23:06:02.520393,474563,951,196631,1696
2018-02-07 00:06:03.164287,415679,775,165490,1417
2018-02-07 01:06:07.774988,365121,556,141244,1071
2018-02-07 02:06:02.346905,343734,551,129413,970
2018-02-07 03:06:03.056225,341809,553,125715,1094
2018-02-07 04:06:02.613145,361258,530,124972,1260
2018-02-07 05:06:03.318859,373495,540,124933,1210
2018-02-07 06:06:02.919019,375133,484,119819,1033
2018-02-07 07:06:03.492688,402553,403,114221,855
2018-02-07 08:06:03.116419,432382,375,110017,793
2018-02-07 09:06:02.784872,466677,403,108042,971
2018-02-07 10:06:02.520792,485676,418,109481,1124
2018-02-07 11:06:02.762990,482388,414,116133,1016
2018-02-07 12:06:03.186921,334690,328,98534,677
2018-02-07 13:06:02.682871,369968,392,97667,708
2018-02-07 14:06:03.305250,582451,515,129124,980
2018-02-07 15:06:02.953683,642978,531,143366,1064
2018-02-07 16:06:02.689634,644417,612,155950,1207
2018-02-07 17:06:03.402511,627862,633,168054,1243
2018-02-07 18:06:03.063011,630829,649,176533,1160
2018-02-07 19:06:02.980316,622855,787,189422,1265
2018-02-07 20:06:02.667098,617678,911,209325,1575
2018-02-07 21:06:03.253968,604385,889,228577,1796
2018-02-07 22:06:02.935549,564302,1050,226318,1970
2018-02-07 23:06:02.829722,488574,1205,201287,1965
2018-02-08 00:06:02.379040,414153,929,171742,1483
2018-02-08 01:06:02.939618,367571,653,144207,1041
2018-02-08 02:06:02.506359,354222,576,128297,1002
2018-02-08 03:06:08.274567,362358,564,127016,1013
2018-02-08 04:06:02.931730,363065,556,131089,978
2018-02-08 05:06:02.661298,367333,578,133050,994
2018-02-08 06:06:03.123154,378050,514,124384,892
2018-02-08 07:06:03.004885,408876,442,105592,862
2018-02-08 08:06:03.586848,449314,433,100442,884
2018-02-08 09:06:03.062778,502637,404,101406,911
2018-02-08 10:06:02.545416,522311,394,106715,845
2018-02-08 11:06:02.630858,500317,342,111137,754
2018-02-08 12:06:02.995492,334331,282,92255,602
2018-02-08 13:06:02.654634,382411,342,96038,622
2018-02-08 14:06:03.234316,591577,466,129212,939
2018-02-08 16:06:02.787379,591981,713,154693,1156
2018-02-08 17:06:02.451129,582942,704,165236,1189
2018-02-08 18:06:03.081054,571210,672,172964,1264
2018-02-08 19:06:02.682351,592527,700,191115,1235
2018-02-08 20:06:03.350474,616972,883,212915,1617
2018-02-08 21:06:03.040249,581486,1351,215055,2829
2018-02-08 22:06:02.798606,521252,1449,205782,2827
2018-02-08 23:06:02.457301,476639,1020,184239,1815
2018-02-09 00:06:03.046096,424695,744,156733,1286
2018-02-09 01:06:02.599206,370147,595,133035,1021
2018-02-09 02:06:03.104869,346498,513,125506,960
2018-02-09 03:06:02.632659,344171,585,123802,1144
2018-02-09 04:06:03.175604,348266,596,123283,1115
2018-02-09 05:06:02.703018,359967,490,123687,948
2018-02-09 06:06:03.151505,365531,493,118012,877
2018-02-09 07:06:02.442756,384479,446,110331,741
2018-02-09 08:06:02.995795,431730,355,106094,641
2018-02-09 09:06:02.672922,482443,365,106755,669
2018-02-09 10:06:03.172345,504510,422,111483,746
2018-02-09 11:06:03.310327,487222,443,117332,771
2018-02-09 12:06:02.722321,325848,346,98535,554
2018-02-09 13:06:03.313864,359640,372,99746,705
2018-02-09 14:06:02.951094,565844,571,136609,1148
2018-02-09 15:06:02.580016,606265,636,153602,1289
2018-02-09 16:06:03.212692,603112,639,162577,1265
2018-02-09 17:06:02.860694,599971,616,174775,1203
2018-02-09 18:06:02.554857,590596,644,186458,1284
2018-02-09 19:06:03.241034,555837,751,199058,1396
2018-02-09 20:06:02.895625,542766,907,211635,1659
2018-02-09 21:06:02.497671,535261,1402,220682,2517
2018-02-09 22:06:03.167006,499480,1491,225951,2621
2018-02-09 23:06:02.741488,442744,1197,216925,2103
2018-02-10 00:06:03.338507,393980,997,189797,1661
2018-02-10 01:06:02.877220,364636,716,162121,1248
2018-02-10 02:06:02.659468,357747,642,145809,1184
2018-02-10 03:06:03.248361,352799,586,138405,1090
2018-02-10 04:06:02.830535,356330,608,144389,1222
2018-02-10 05:06:02.380367,361411,724,148086,1378
2018-02-10 06:06:03.040750,394112,711,144595,1269
2018-02-10 07:06:02.908809,443229,574,138764,1168
2018-02-10 08:06:02.797895,483770,486,137203,1081
2018-02-10 09:06:02.487368,526813,543,142516,1001
2018-02-10 10:06:03.189660,567823,717,153994,1367
2018-02-10 11:06:03.333972,580261,813,164396,1522
2018-02-10 12:06:02.685137,412981,651,137921,987
2018-02-10 13:06:03.228939,447469,692,140039,1018
2018-02-10 14:06:02.834509,665380,966,189589,1606
2018-02-10 15:06:02.506576,688317,1063,210280,1842
2018-02-10 16:06:08.145425,679919,1035,221259,1792
2018-02-10 17:06:02.883757,668959,900,225905,1598
2018-02-10 18:06:02.588716,657136,935,232712,1666
2018-02-10 19:06:03.278230,619959,1128,242389,1871
2018-02-10 20:06:03.054968,583398,1157,247825,1976
2018-02-10 21:06:02.830313,564099,1185,251613,2307
2018-02-10 22:06:02.609400,542319,1250,256175,2448
2018-02-10 23:06:03.361352,503842,1463,248986,2686
2018-02-11 00:06:03.028072,442628,1303,224753,2298
2018-02-11 01:06:02.628108,404849,825,195440,1489
2018-02-11 02:06:03.328273,378447,801,166533,1352
2018-02-11 03:06:02.953536,357647,743,153471,1300
2018-02-11 04:06:02.530044,365887,640,147194,1254
2018-02-11 05:06:03.209247,368046,676,143438,1285
2018-02-11 06:06:02.787802,381816,704,145285,1272
2018-02-11 07:06:03.425650,435274,687,142434,1206
2018-02-11 08:06:03.219159,504655,651,140112,1088
2018-02-11 09:06:02.857585,576572,559,148828,982
2018-02-11 10:06:02.594538,643290,551,161772,977
2018-02-11 11:06:02.761753,664039,620,176932,1072
2018-02-11 12:06:03.228171,471390,499,153940,937
2018-02-11 13:06:02.969109,487444,558,160278,1114
2018-02-11 14:06:02.623955,704568,725,206963,1476
2018-02-11 15:06:03.380003,731148,819,221211,1577
2018-02-11 16:06:03.186923,731749,1060,235179,1800
2018-02-11 17:06:02.902074,700939,1107,250993,1954
2018-02-11 18:06:02.423987,661851,1166,254168,2092
2018-02-11 19:06:08.292843,633658,1186,256534,2028
2018-02-11 20:06:03.089655,599279,1200,271332,2178
2018-02-11 21:06:02.720313,558476,1324,276721,2344
2018-02-11 22:06:03.043620,517388,1308,274122,2291
2018-02-11 23:06:02.556520,463096,1201,247463,2099
2018-02-12 00:06:03.217135,405850,1032,204938,1665
2018-02-12 01:06:02.964627,359519,812,171284,1435
2018-02-12 02:06:02.559405,341960,697,156698,1218
2018-02-12 03:06:03.036045,356514,672,146996,1098
2018-02-12 04:06:02.452179,366183,710,144863,1159
2018-02-12 05:06:03.006822,374082,703,140845,1100
2018-02-12 06:06:02.506366,391634,672,129839,1058
2018-02-12 07:06:02.510210,423441,592,116179,961
2018-02-12 08:06:03.052442,463088,456,111760,815
2018-02-12 09:06:02.325423,502769,435,114500,850
2018-02-12 10:06:02.762170,523817,438,120140,908
2018-02-12 11:06:02.705006,504058,388,123510,839
2018-02-12 12:06:03.042596,346340,361,101788,614
2018-02-12 13:06:02.523276,396223,386,104243,594
2018-02-12 14:06:02.919586,602634,463,137373,789
2018-02-12 15:06:02.753034,637472,540,151316,898
2018-02-12 16:06:03.305706,642222,649,165474,1047
2018-02-12 17:06:03.116833,631970,753,177438,1231
2018-02-12 18:06:02.667734,634017,825,190772,1436
2018-02-12 19:06:03.215772,639236,953,210399,1612
2018-02-12 20:06:02.926926,623348,1065,233021,1699
2018-02-12 21:06:02.626227,576555,1146,245280,1985
2018-02-12 22:06:03.183813,522493,1109,238933,1929
2018-02-12 23:06:02.687682,460036,987,210425,1635
2018-02-13 00:06:03.213647,400735,813,177577,1362
2018-02-13 01:06:02.704691,359699,607,148739,1078
2018-02-13 02:06:03.131855,340760,574,134515,1027
2018-02-13 03:06:02.619615,344007,611,131297,1149
2018-02-13 04:06:03.233950,357319,580,133844,1116
2018-02-13 05:06:02.707654,356833,556,131362,1024
2018-02-13 06:06:03.294037,349166,608,124863,1042
2018-02-13 07:06:03.013113,369880,605,119302,1001
2018-02-13 08:06:02.579470,422462,490,110632,933
2018-02-13 09:06:03.013007,480387,434,112270,875
2018-02-13 10:06:02.559960,517556,406,117585,755
2018-02-13 11:06:02.688651,497970,430,121231,800
2018-02-13 12:06:02.528133,309693,357,92260,683
2018-02-13 13:06:03.078301,369380,370,99533,900
2018-02-13 14:06:02.676973,666510,529,158281,1260
2018-02-13 15:06:03.258444,723754,529,176167,1207
2018-02-13 16:06:03.335833,706824,530,184781,1196
2018-02-13 17:06:03.003531,700068,608,201639,1339
2018-02-13 18:06:02.640456,714707,679,212293,1577
2018-02-13 19:06:03.233327,703330,745,222888,1640
2018-02-13 20:06:02.927344,675510,865,241621,1705
2018-02-13 21:06:02.662528,651483,902,252153,1833
2018-02-13 22:06:03.302004,602946,841,242116,1766
2018-02-13 23:06:02.831219,542533,797,215548,1555
2018-02-14 00:06:02.275959,482681,689,181462,1348
2018-02-14 01:06:02.862739,417672,572,155833,1297
2018-02-14 02:06:03.332507,397118,505,143724,1178
2018-02-14 03:06:02.681365,402139,457,137219,1055
2018-02-14 04:06:03.245931,395907,458,139921,1073
2018-02-14 05:06:02.772360,397550,538,140132,1054
2018-02-14 06:06:03.316721,410004,519,132749,1015
2018-02-14 07:06:02.513654,431937,401,123036,930
2018-02-14 08:06:03.160997,480388,371,119400,926
2018-02-14 09:06:02.746975,525540,404,119809,973
2018-02-14 10:06:03.344069,544296,438,124183,954
2018-02-14 11:06:02.356609,513197,416,125796,940
2018-02-14 12:06:03.341867,351800,296,96691,678
2018-02-14 13:06:02.921609,377188,264,100128,629
2018-02-14 14:06:02.602238,572760,433,145635,953
2018-02-14 15:06:03.294670,605663,486,157887,1007
2018-02-14 16:06:02.847223,619080,552,165637,1056
2018-02-14 17:06:02.560147,609330,643,175084,1095
2018-02-14 18:06:03.223363,610003,668,190152,1257
2018-02-14 19:06:02.720769,620967,824,210908,1559
2018-02-14 20:06:02.458878,613881,966,220808,1636
2018-02-14 21:06:03.108795,601811,867,223442,1587
2018-02-14 22:06:02.800315,562914,760,213727,1583
2018-02-14 23:06:03.466465,488014,735,194412,1515
2018-02-15 00:06:03.094989,414960,615,164090,1218
2018-02-15 01:06:02.699317,371403,474,136615,943
2018-02-15 02:06:03.161876,351064,407,127697,906
2018-02-15 03:06:02.649236,347046,429,126736,940
2018-02-15 04:06:03.233059,359401,428,125982,920
2018-02-15 05:06:02.836079,368638,446,126152,940
2018-02-15 06:06:03.265875,380315,423,121545,922
2018-02-15 07:06:03.066210,412525,334,116598,840
2018-02-15 08:06:02.961486,449735,333,115756,791
2018-02-15 09:06:02.482694,487237,343,116728,760
2018-02-15 10:06:03.015228,502090,361,123264,908
2018-02-15 11:06:03.058521,491173,372,128122,952
2018-02-15 12:06:02.398431,345536,313,100872,743
2018-02-15 13:06:02.936274,395809,332,98988,661
2018-02-15 14:06:02.452151,589488,408,137118,799
2018-02-15 15:06:03.131001,612518,463,153407,1002
2018-02-15 16:06:02.709166,619007,564,167158,1150
2018-02-15 17:06:03.338894,628330,575,180280,1193
2018-02-15 18:06:03.005265,638463,662,192739,1247
2018-02-15 19:06:02.650071,636908,831,209469,1396
2018-02-15 20:06:03.327363,612305,880,227454,1527
2018-02-15 21:06:02.812670,588139,1055,240596,1840
2018-02-15 22:06:02.405311,557264,1041,230436,1912
2018-02-15 23:06:03.146300,508475,772,203753,1617
2018-02-16 00:06:02.746689,452056,631,175131,1415
2018-02-16 01:06:03.266797,399408,538,150631,1209
2018-02-16 02:06:03.036804,375096,532,137900,1097
2018-02-16 03:06:02.611016,375978,535,138026,1044
2018-02-16 04:06:03.102218,381036,564,140013,1095
2018-02-16 05:06:02.546124,375937,578,139367,1118
2018-02-16 06:06:03.417913,400499,473,131985,987
2018-02-16 07:06:03.167813,439425,383,120742,915
2018-02-16 08:06:02.712101,485474,412,120076,871
2018-02-16 09:06:03.312619,531380,463,123390,880
2018-02-16 10:06:02.777115,553788,474,126912,849
2018-02-16 11:06:02.862196,524937,427,130211,864
2018-02-16 12:06:03.040624,351562,302,99558,648
2018-02-16 13:06:02.565998,397088,332,101300,581
2018-02-16 14:06:03.210622,610176,467,147488,957
2018-02-16 15:06:02.775994,645374,500,164995,1068
2018-02-16 16:06:03.367269,658550,559,174660,1146
2018-02-16 17:06:02.466244,653881,604,184646,1354
2018-02-16 19:06:02.753169,636721,763,209865,1547
2018-02-16 20:06:03.397262,613615,879,223318,1693
2018-02-16 21:06:03.069956,577148,1023,237798,1936
2018-02-16 22:06:02.582368,549839,1030,245008,1998
2018-02-16 23:06:03.269515,523942,1041,231296,2203
2018-02-17 00:06:02.802325,481303,989,212850,2153
2018-02-17 01:06:03.345367,443446,757,188820,1789
2018-02-17 02:06:02.881994,385316,563,161615,1455
2018-02-17 03:06:02.467354,369857,529,147741,1293
2018-02-17 04:06:02.932214,361343,522,144381,1243
2018-02-17 05:06:02.439481,343677,545,145781,1226
2018-02-17 06:06:02.999543,355432,525,145747,1189
2018-02-17 07:06:02.829869,392517,469,143234,1143
2018-02-17 08:06:03.241185,450179,436,142621,1031
2018-02-17 09:06:02.760827,501634,431,147581,1003
2018-02-17 10:06:03.206092,545180,489,158676,1077
2018-02-17 11:06:03.511561,596250,539,168313,1141
2018-02-17 12:06:02.609496,455280,442,147355,935
2018-02-17 13:06:03.146620,419644,442,145450,880
2018-02-17 14:06:02.767858,607518,660,193336,1369
2018-02-17 15:06:03.265080,663959,768,222256,1476
2018-02-17 16:06:02.895895,667723,741,233945,1528
2018-02-17 17:06:02.409098,670048,862,248251,1594
2018-02-17 18:06:03.101405,640568,983,269695,1723
2018-02-17 19:06:02.618903,587194,999,281580,1815
2018-02-17 20:06:03.265971,559047,1017,286213,1946
2018-02-17 21:06:02.978264,559944,1048,292335,2150
2018-02-17 22:06:02.558542,560271,1132,296985,2278
2018-02-17 23:06:03.103980,548630,1241,273252,2287
2018-02-18 00:06:02.738537,507950,996,239508,1984
2018-02-18 01:06:03.304594,444060,786,210422,1742
2018-02-18 02:06:02.832127,408440,609,184534,1373
2018-02-18 03:06:03.138317,391581,515,157734,1155
2018-02-18 04:06:02.651494,386336,475,144501,1062
2018-02-18 05:06:03.072875,407280,474,142931,1094
2018-02-18 06:06:02.482134,432586,549,142565,1169
2018-02-18 07:06:02.856964,461224,525,140452,1094
2018-02-18 08:06:02.501103,498424,518,142605,1008
2018-02-18 09:06:02.950289,545450,599,152706,1200
2018-02-18 10:06:02.546517,623971,594,165564,1324
2018-02-18 11:06:02.665291,669386,606,178859,1348
2018-02-18 12:06:02.900866,496880,525,154593,1070
2018-02-18 13:06:02.429472,459993,500,152107,937
2018-02-18 14:06:03.062346,649072,677,203731,1211
2018-02-18 15:06:02.684124,700478,900,231029,1594
2018-02-18 16:06:03.313760,716990,1043,245926,1820
2018-02-18 17:06:02.963139,708627,925,250992,1679
2018-02-18 18:06:02.637254,681921,972,256419,1825
2018-02-18 19:06:03.429153,650810,1077,265797,2526
2018-02-18 20:06:03.034293,623174,1144,271655,2550
2018-02-18 21:06:02.656057,599456,1255,271077,2353
2018-02-18 22:06:03.165125,574128,1330,267055,2549
2018-02-18 23:06:02.831962,532425,1160,244771,2096
2018-02-19 00:06:02.431750,468471,841,205865,1682
2018-02-19 01:06:03.089913,404271,602,175610,1287
2018-02-19 02:06:02.480601,372432,524,156534,1100
2018-02-19 03:06:03.004331,374085,512,141706,1090
2018-02-19 04:06:02.384785,387421,506,142061,1000
2018-02-19 05:06:07.924814,395965,511,142525,977
2018-02-19 06:06:02.551274,406293,457,132218,983
2018-02-19 07:06:03.234475,427434,382,125423,944
2018-02-19 08:06:02.691903,466547,371,122924,860
2018-02-19 09:06:03.218388,491297,398,123513,794
2018-02-19 10:06:02.846066,526444,384,127514,738
2018-02-19 11:06:02.929175,559640,346,130281,675
2018-02-19 12:06:02.543375,397397,256,104002,533
2018-02-19 13:06:03.298433,373087,252,97506,502
2018-02-19 14:06:02.918404,564597,442,130533,832
2018-02-19 15:06:02.514750,629814,523,150685,1064
2018-02-19 16:06:03.117559,649591,494,162341,1057
2018-02-19 17:06:02.641439,671452,582,178353,1098
2018-02-19 18:06:03.253542,666920,723,200003,1319
2018-02-19 19:06:02.819766,588434,749,209075,1458
2018-02-19 20:06:03.484100,563614,740,229897,1507
2018-02-19 21:06:03.023438,608236,998,253074,1849
2018-02-19 22:06:02.710460,588583,1124,248128,2135
2018-02-19 23:06:03.273294,542512,903,222927,1930
2018-02-20 00:06:07.923743,476925,741,187927,1586
2018-02-20 01:06:02.530078,400753,705,163274,1450
2018-02-20 02:06:03.076249,363592,687,147468,1358
2018-02-20 03:06:02.802054,357330,679,145607,1237
2018-02-20 04:06:03.256470,361861,630,144684,1177
2018-02-20 05:06:02.720800,363669,615,136043,1218
2018-02-20 06:06:03.173775,371351,624,134896,1224
2018-02-20 07:06:02.895194,394777,739,125258,1328
2018-02-20 08:06:02.342001,421692,796,113404,1322
2018-02-20 09:06:02.857607,461563,618,117763,1023
2018-02-20 10:06:03.295737,511223,431,121677,758
2018-02-20 11:06:02.323939,533449,374,122845,743
2018-02-20 12:06:03.020521,372846,318,98432,588
2018-02-20 13:06:02.542430,341085,223,91639,465
2018-02-20 14:06:03.138715,545034,321,124179,651
2018-02-20 15:06:02.716021,609490,431,142206,852
2018-02-20 16:06:03.316331,621036,466,152555,1073
2018-02-20 17:06:02.920554,617870,527,166334,1130
2018-02-20 18:06:02.512229,606269,605,190185,1143
2018-02-20 19:06:03.048162,588571,699,202570,1301
2018-02-20 20:06:02.695607,567202,886,215048,1609
2018-02-20 21:06:03.233661,564775,885,235832,1670
2018-02-20 22:06:02.810087,550467,790,231555,1697
2018-02-20 23:06:02.392992,501327,777,207685,1691
2018-02-21 00:06:02.927194,436249,641,179710,1443
2018-02-21 01:06:02.471243,374964,540,149902,1143
2018-02-21 02:06:03.108633,358145,516,132404,1054
2018-02-21 03:06:02.599600,364883,507,134186,1071
2018-02-21 04:06:03.007034,377078,470,134114,1002
